State,City,Zipcode,Bedroom,Bathroom,Area,LotArea,MarketEstimate,RentEstimate,Latitude,Longitude,ListedPrice,Bedroom_Flag
KY,Sadieville,40370,1.0,1.0,856.0,0.3850091827364554,110000.0,924.0,38.388306,-84.539635,110000.0,0
KY,Elizabethtown,42701,3.0,2.0,2964.0,0.4599999999999999,341400.0,2199.0,37.712826,-85.85866,345000.0,0
KY,Louisville,40291,3.0,2.0,1939.0,0.35,325177.0141033474,966.0,38.175686,-85.59527,325000.0,0
KY,Lexington,40511,3.0,2.0,1573.0,0.1350091827364554,274500.0,1741.0,38.0861,-84.50538,265000.0,0
KY,Louisville,40205,3.0,2.0,1844.0,0.21,342406.12058749737,2045.4711421946872,38.225937,-85.68324,345000.0,0
KY,Nicholasville,40356,3.0,3.0,2454.0,0.2300045913682277,561600.0,2852.0,37.840717,-84.55141,562700.0,0
KY,Louisville,40223,2.0,3.0,1337.0,0.0,165882.9611250351,2304.912710075641,38.246113,-85.560036,150000.0,0
KY,Manchester,40962,3.0,3.0,1952.0,69.9,388988.8387948079,749.0,37.200455,-83.613884,389000.0,0
KY,Winchester,40391,3.0,1.0,1376.0,0.1699954086317722,91400.0,1300.0,38.001133,-84.17528,134900.0,0
KY,Paducah,42003,3.0,2.0,1662.0,0.49,168400.0,1099.0,36.990604,-88.497086,167900.0,0
KY,Hillsboro,41049,4.0,1.0,1800.0,2.630004591368228,188652.85574432192,1099.0,38.24518,-83.66636,185000.0,0
KY,Woodlawn Park,40207,3.0,1.0,1206.0,0.21,288202.15512103954,1384.5146330053074,38.262115,-85.630325,299000.0,0
KY,Dawson Springs,42408,5.0,2.0,1676.0,3.0,165600.0,1500.0,37.219616,-87.67131,154900.0,0
KY,Winchester,40391,3.0,2.0,1893.0,0.1699954086317722,56300.0,1400.0,37.989677,-84.184,234900.0,0
KY,Keith,40806,3.0,2.0,1375.0,0.1699954086317722,72600.0,1250.0,36.861416,-83.3608,75000.0,0
KY,Williamsburg,40769,4.0,2.0,2784.0,5.0,360700.0,2749.0,36.808887,-84.27862,369000.0,0
KY,Elizabethtown,42701,3.0,2.0,1100.0,5.0,156400.0,1481.0,37.723724,-85.97996,160000.0,0
KY,Louisville,40241,3.0,2.0,1808.0,0.16,360400.0,2025.0,38.315323,-85.55379,359900.0,0
KY,Frankfort,40601,3.0,1.0,1274.0,1.5,167700.0,900.0,38.273346,-84.91845,169900.0,0
KY,Mount Sterling,40353,4.0,2.0,2232.0,25.0,386800.0,1700.0,38.00589,-83.94877,397900.0,0
KY,Lexington,40516,3.0,3.0,1246.0,0.1865013774104683,279800.0,1749.0,38.07246,-84.44494,289900.0,0
KY,Louisville,40215,2.0,1.0,727.0,0.12,102800.0,950.0,38.199505,-85.79131,105000.0,0
KY,Marion,42064,4.0,3.0,2496.0,7.0,311636.2254284803,2214.0,37.2893,-88.02613,299900.0,0
KY,Taylorsville,40071,3.0,2.0,1291.0,0.8300000000000001,283300.0,1525.0,38.098038,-85.38907,285000.0,0
KY,Radcliff,40160,3.0,2.0,1592.0,0.3399999999999999,207209.90827797278,1807.300920460235,37.81344,-85.91295,200000.0,0
KY,Louisville,40204,3.0,2.0,1770.0,0.0699999999999999,355297.8847866997,2080.7154909260685,38.246662,-85.73813,360000.0,0
KY,La Grange,40031,4.0,2.0,2058.0,0.24,292300.0,2252.0,38.411922,-85.37008,300000.0,0
KY,Madisonville,42431,2.0,1.0,1020.0,1.08,95500.0,995.0,37.322685,-87.491714,79000.0,0
KY,Barbourville,40906,2.0,1.0,1122.0,1.0,51720.5583924519,1350.0,36.71367,-83.958725,39000.0,0
KY,Mount Sterling,40353,3.0,2.0,1200.0,0.4800045913682277,187300.0,999.0,38.014305,-83.85969,235000.0,0
KY,Louisville,40223,3.0,2.0,1307.0,0.13,159200.0,1749.0,38.254402,-85.546036,159900.0,0
KY,Georgetown,40324,4.0,3.0,2336.0,0.1600091827364554,330400.0,2100.0,38.19568,-84.57866,370000.0,0
KY,Fairdale,40118,3.0,3.0,2529.0,0.21,264600.0,1749.0,38.098736,-85.7649,265000.0,0
KY,Somerset,42501,3.0,1.0,1200.0,1.0,173400.0,598.0,37.15766,-84.49166,176500.0,0
KY,Louisville,40215,2.0,1.0,791.0,0.19,94684.47895538938,964.0849520699046,38.18357,-85.782715,90000.0,0
KY,Owensboro,42303,5.0,2.0,2330.0,0.1469237832874196,147415.2691494965,1766.2734464929504,37.76489,-87.10946,129900.0,0
KY,Sulphur Well,42129,4.0,2.0,3808.0,2.9,105299.37176273303,2550.0,37.09697,-85.63523,64000.0,0
KY,Vanceburg,41179,2.0,1.0,900.0,0.9,73000.0,799.0,38.592533,-83.321495,78000.0,0
KY,Independence,41051,3.0,4.0,1847.0,0.4599999999999999,311671.034885214,3251.858420103958,38.946953,-84.5779,299900.0,0
KY,Lancaster,40444,5.0,4.0,3940.0,1.5890036730945822,592600.0,3192.0,37.75261,-84.64665,599999.0,0
KY,Brandenburg,40108,2.0,3.0,1718.0,4.446000137741047,174615.35682520858,1963.0,37.961674,-86.11012,155000.0,0
KY,Shepherdsville,40165,3.0,3.0,2700.0,1.36,429591.93523385434,1844.0,38.047077,-85.622345,424500.0,0
KY,Paducah,42003,4.0,1.0,1071.0,10.42,146600.0,1200.0,36.944798,-88.57461,150000.0,0
KY,West Liberty,41472,3.0,1.0,1008.0,0.5,54700.0,874.0,37.911724,-83.26656,55000.0,0
KY,Harlan,40831,3.0,3.0,2802.0,0.4600091827364554,169400.0,2199.0,36.849644,-83.31874,179900.0,0
KY,Arlington,42021,3.0,1.0,1394.0,1.0,112147.10276179478,900.0,36.793327,-88.903366,104000.0,0
KY,Henderson,42420,4.0,2.0,2136.0,0.1843893480257116,156436.85444389324,1194.0,37.826454,-87.579346,140000.0,0
KY,Louisville,40219,2.0,1.0,1164.0,0.48,199230.4711495937,1125.4852422393317,38.11888,-85.66986,199995.0,0
KY,Paducah,42003,3.0,3.0,2472.0,0.47,304900.0,1994.0,37.00542,-88.51641,349900.0,0
KY,Paducah,42003,4.0,2.0,2119.0,1.95,113300.0,1300.0,37.02956,-88.56693,149900.0,0
KY,Coldstream,40245,3.0,2.0,1885.0,0.25,290500.0,2100.0,38.316654,-85.53259,289900.0,0
KY,Corbin,40701,3.0,2.0,2164.0,0.5,184200.0,1400.0,36.939434,-84.10251,189000.0,0
KY,Prospect,40059,2.0,2.0,1992.0,0.05,264200.0,2100.0,38.421013,-85.611404,271500.0,0
KY,Louisville,40218,3.0,2.0,1746.0,0.27,272830.6702424166,1918.8515038676,38.193523,-85.62713,270000.0,0
KY,Ashland,41102,3.0,2.0,2144.0,1.04,146000.0,1700.0,38.426975,-82.731445,149900.0,0
KY,Villa Hills,41017,3.0,3.0,1310.0,0.3299999999999999,299765.0495972671,2662.58370064408,39.06109,-84.587296,299000.0,0
KY,Glasgow,42141,3.0,2.0,3012.0,0.8400000000000001,345400.0,1999.0,36.944088,-85.954384,349000.0,0
KY,Somerset,42501,2.0,1.0,1624.0,31.9,204172.86499118275,1414.0,36.99773,-84.481895,199900.0,0
KY,Maysville,41056,6.0,2.0,2936.0,6.88,170482.35210757723,1821.3860703522798,38.600334,-83.72305,150000.0,0
KY,Danville,40422,4.0,3.0,3021.0,1.8,317467.3726856916,2565.689278262858,37.69241,-84.74809,300000.0,0
KY,Hopkinsville,42240,2.0,2.0,1152.0,10.011,284000.0,1099.0,36.957,-87.471146,279900.0,0
KY,London,40741,3.0,2.0,2080.0,0.6699954086317723,349553.23582695506,2029.5918749855468,37.203667,-84.195145,350000.0,0
KY,Somerset,42503,4.0,2.0,2000.0,0.35,146000.0,1599.0,37.168198,-84.56602,149000.0,0
KY,Albany,42602,2.0,2.0,1302.0,0.5,160800.0,1200.0,36.697136,-85.13023,149900.0,0
KY,La Grange,40031,4.0,2.0,2005.0,0.1699999999999999,299200.0,1800.0,38.4139,-85.36992,299000.0,0
KY,Louisville,40211,2.0,2.0,1105.0,0.09,25900.0,1099.0,38.25079,-85.79414,27500.0,0
KY,Walton,41094,5.0,5.0,4724.0,2.61,595776.1153454154,4259.264575345076,38.88564,-84.64516,575000.0,0
KY,Pikeville,41501,4.0,1.0,2306.0,11.0,127507.69234178815,1008.9491288455088,37.38222,-82.43975,112000.0,0
KY,Russellville,42276,3.0,2.0,2203.0,0.3,223500.0,1400.0,36.83667,-86.90581,229000.0,0
KY,Bowling Green,42103,3.0,3.0,2378.0,0.52,383100.0,2249.0,36.981323,-86.42922,385000.0,0
KY,Midway,40347,3.0,2.0,2481.0,0.4399908172635445,356700.0,1999.0,38.147305,-84.6845,375000.0,0
KY,Hopkinsville,42240,4.0,3.0,3310.0,0.37,231700.0,2100.0,36.858974,-87.49297,239900.0,0
KY,Owensboro,42301,3.0,2.0,1211.0,0.72,170984.56612004427,1783.5631245347279,37.68784,-87.334885,164900.0,0
KY,Coldstream,40245,4.0,3.0,2765.0,0.24,332931.7042753848,2629.3479611271096,38.315845,-85.52665,319995.0,0
KY,Louisville,40215,1.0,1.0,966.0,0.11,86900.0,999.0,38.190117,-85.79161,89500.0,0
KY,Covington,41015,3.0,2.0,1337.0,3.96,120390.4041142253,1666.266519747075,38.990105,-84.494026,108000.0,0
KY,Russellville,42276,2.0,1.0,780.0,0.2,81100.0,850.0,36.84919,-86.87751,84900.0,0
KY,Nancy,42544,4.0,3.0,2330.0,1.1,414900.0,2197.0,36.94733,-84.79264,419000.0,0
KY,Cloverport,40111,3.0,2.0,1682.0,25.41,166500.0,1849.0,37.816643,-86.638504,175000.0,0
KY,Paducah,42001,3.0,2.0,1876.0,0.73,211300.0,1250.0,37.02665,-88.68599,229900.0,0
KY,Louisville,40217,4.0,1.0,1200.0,0.12,140989.74949283488,1177.31842901003,38.218082,-85.75102,139999.0,0
KY,Lexington,40502,8.0,6.0,5448.0,0.464485766758494,694491.0902763896,5257.620602860861,37.996494,-84.49173,675000.0,0
KY,Richmond,40475,3.0,3.0,1848.0,3.0,93741.22003737744,1099.0,37.79253,-84.35719,67000.0,0
KY,London,40741,3.0,2.0,1404.0,7.0,171100.0,725.0,37.159546,-83.99449,169900.0,0
KY,Bledsoe,40810,4.0,2.0,2061.0,12.039990817263543,137100.0,1800.0,36.93347,-83.220825,149900.0,0
KY,Lewisburg,42256,3.0,1.0,1156.0,2.06,164400.0,1200.0,36.856754,-86.99031,169900.0,0
KY,Nicholasville,40356,3.0,2.0,1592.0,0.1699954086317722,268100.0,1749.0,37.849422,-84.56877,269000.0,0
KY,Foster,41043,3.0,2.0,1344.0,32.0,245600.9436895205,1915.7896391727027,38.79967,-84.22355,245000.0,0
KY,Paris,40361,3.0,1.0,1832.0,0.091505968778696,107100.0,1300.0,38.208336,-84.248085,164500.0,0
KY,Lexington,40514,4.0,2.0,1507.0,0.113337924701561,255300.0,1599.0,37.98076,-84.557495,274900.0,0
KY,Lexington,40515,3.0,2.0,1480.0,0.2129935720844811,210500.0,1400.0,37.979977,-84.4587,230000.0,0
KY,Russellville,42276,4.0,3.0,4488.0,15.0,395400.0,4257.0,36.8322,-86.86348,429000.0,0
KY,Burlington,41005,4.0,3.0,1212.0,0.5,274854.95917950495,2711.7516917710736,39.03207,-84.706345,275000.0,0
KY,Bardstown,40004,3.0,2.0,1525.0,0.43,325126.36099876976,2051.697168246511,37.82017,-85.40279,329900.0,0
KY,Franklin,42134,3.0,2.0,1636.0,4.06,374200.0,1814.0,36.750683,-86.505135,375000.0,0
KY,Williamstown,41097,3.0,3.0,1680.0,8.88,313857.5041948409,2643.4626335429657,38.709564,-84.50524,310000.0,0
KY,Brownsville,42171,4.0,2.0,1650.0,1.1,180400.0,1599.0,37.155815,-86.22599,173900.0,0
KY,Louisville,40229,3.0,2.0,1675.0,0.15,208117.3446796239,1798.5039658825103,38.100937,-85.66126,200000.0,0
KY,Lexington,40508,3.0,1.0,868.0,0.0872359963269054,126400.0,1300.0,38.063766,-84.505394,129900.0,0
KY,Louisville,40206,4.0,4.0,3014.0,0.4599999999999999,672700.0,3331.0,38.242577,-85.68014,670000.0,0
KY,Olive Hill,41164,3.0,2.0,1680.0,0.4,57463.166814473094,1300.0,38.24879,-83.234,35000.0,0
KY,Edgewood,41018,3.0,2.0,1264.0,0.26,240068.0328738684,1914.9521960666052,39.003708,-84.57706,239900.0,0
KY,Paducah,42003,2.0,1.0,920.0,0.21,77735.75471430481,749.0,37.070038,-88.61457,69900.0,0
KY,Pine Top,41843,2.0,2.0,840.0,0.37,72940.18082966437,749.0,36.945805,-84.0662,59900.0,0
KY,Fisherville,40023,4.0,3.0,2374.0,0.2299999999999999,399300.0,2467.0,38.235184,-85.43091,400000.0,0
KY,Lexington,40504,4.0,2.0,1717.0,0.2073002754820936,246500.0,1849.0,38.050446,-84.55399,247000.0,0
KY,Louisville,40245,4.0,5.0,3997.0,0.3399999999999999,666800.0,4084.0,38.268803,-85.4729,675000.0,0
KY,Newport,41071,3.0,3.0,1600.0,0.06,239911.9126587288,2505.801461669091,39.081722,-84.49163,230000.0,0
KY,Independence,41051,4.0,3.0,1760.0,0.3299999999999999,299113.9645342774,2690.205635136668,38.952023,-84.56313,295000.0,0
KY,Somerset,42501,2.0,2.0,1148.0,0.1480027548209366,135900.0,1200.0,37.100002,-84.61028,139000.0,0
KY,East Bernstadt,40729,4.0,3.0,2468.0,2.0,247200.0,2299.0,37.247395,-84.07042,249900.0,0
KY,Union,41091,3.0,2.0,1350.0,0.55,250233.47612922208,1924.2874750102687,38.94897,-84.72468,250000.0,0
KY,Louisville,40203,3.0,2.0,1501.0,0.12,267000.0,1794.0,38.24104,-85.76387,268800.0,0
KY,Louisville,40229,3.0,2.0,1764.0,0.25,220100.0,1200.0,38.087543,-85.677185,220000.0,0
KY,Mannsville,42758,4.0,1.0,2250.0,0.78,161604.1492641498,1034.0,37.373432,-85.19647,150000.0,0
KY,Winchester,40391,3.0,2.0,980.0,1.0,86800.0,1250.0,37.96207,-84.15748,89000.0,0
KY,La Grange,40031,3.0,3.0,2785.0,0.41,386100.0,2500.0,38.405396,-85.45948,384900.0,0
KY,London,40741,3.0,3.0,2696.0,25.05,470800.0,2971.0,37.129913,-84.00693,489999.0,0
KY,Danville,40422,3.0,1.0,1324.0,0.1699999999999999,133600.0,1350.0,37.62365,-84.77791,129900.0,0
KY,Columbia,42728,3.0,2.0,3000.0,0.5599999999999999,86500.0,2550.0,37.101555,-85.30621,99900.0,0
KY,Burnside,42519,3.0,2.0,1792.0,0.5,122200.0,799.0,36.97184,-84.538414,125000.0,0
KY,Cub Run,42729,3.0,2.0,1051.0,0.2299999999999999,151058.89131132403,1764.1687434086823,37.32911,-86.16083,145000.0,0
KY,Lexington,40508,3.0,1.0,1178.0,0.1396005509641873,83100.0,1345.0,38.049248,-84.482834,95800.0,0
KY,Louisville,40204,3.0,3.0,1736.0,0.2002330578512396,382973.76985474885,2774.5337428611906,38.23898,-85.72456,385000.0,0
KY,Bowling Green,42101,3.0,2.0,1762.0,3.0,208977.17426350267,1789.1003864812847,37.15492,-86.57836,199900.0,0
KY,Pikeville,41501,3.0,3.0,3000.0,30.0,446200.0,2299.0,37.49607,-82.55796,450000.0,0
KY,Mayfield,42066,3.0,2.0,1780.0,1.0,155200.0,1150.0,36.791653,-88.68946,152500.0,0
KY,Elizabethtown,42701,3.0,3.0,2198.0,1.0,334200.0,2294.0,37.770035,-85.85683,348752.0,0
KY,Lebanon,40033,5.0,3.0,3780.0,1.2,315800.0,3495.0,37.571545,-85.24725,325000.0,0
KY,Somerset,42501,4.0,3.0,3532.0,0.1800045913682277,139372.0089692084,2550.0,37.080395,-84.6028,98900.0,0
KY,Corbin,40701,3.0,4.0,3250.0,1.0,271900.0,1250.0,36.947655,-84.11205,279000.0,0
KY,Fisherville,40023,3.0,3.0,2035.0,1.0,616872.9261849014,3204.098402276491,38.127937,-85.38364,637500.0,0
KY,Elizabethtown,42701,3.0,3.0,2066.0,0.3299999999999999,297000.0,2294.0,37.747177,-85.887184,299900.0,0
KY,Whitley City,42653,4.0,3.0,1675.0,0.5800045913682277,234247.57740976036,2571.3419208152914,36.726486,-84.4513,225000.0,0
KY,Dayton,41074,2.0,1.0,1008.0,0.15,92398.65984203105,931.7692498121908,39.10837,-84.472,84900.0,0
KY,Shively,40216,4.0,1.0,1254.0,0.1699999999999999,176400.0,1200.0,38.192852,-85.8107,180000.0,0
KY,Crofton,42217,3.0,2.0,1205.0,2.51,117300.0,1094.0,36.97448,-87.575066,154900.0,0
KY,Louisville,40214,3.0,1.0,1100.0,0.3399999999999999,174300.0,1400.0,38.146694,-85.77256,175000.0,0
KY,Louisville,40223,3.0,3.0,1352.0,0.11454852157943066,227300.0,1694.0,38.235477,-85.569916,212500.0,0
KY,Lexington,40511,3.0,2.0,1450.0,0.1600091827364554,255400.0,1749.0,38.08656,-84.504684,259000.0,0
KY,Nicholasville,40356,4.0,3.0,2011.0,0.15,263300.0,2299.0,37.891533,-84.55267,274900.0,0
KY,Bowling Green,42103,3.0,2.0,1343.0,0.71,268333.3451659455,1599.0,36.941593,-86.32972,269900.0,0
KY,Mount Eden,40046,3.0,1.0,1773.0,5.27,253000.0,1599.0,38.020794,-85.20805,254000.0,0
KY,Olive Hill,41164,4.0,3.0,2592.0,11.0,273200.0,1724.0,38.257355,-83.10042,279900.0,0
KY,Danville,40422,3.0,2.0,3163.0,1.0,340900.0,1999.0,37.658237,-84.75968,415000.0,0
KY,Louisville,40216,4.0,2.0,1500.0,0.5,242500.0,1299.0,38.17109,-85.84582,248300.0,0
KY,Shelbyville,40065,3.0,2.0,1350.0,0.31,264300.0,1500.0,38.220966,-85.207375,265000.0,0
KY,Fort Thomas,41075,3.0,1.0,1083.0,0.24,242101.4406217711,1308.0402331693253,39.095844,-84.451355,250000.0,0
KY,Williamsburg,40769,4.0,2.0,2240.0,3.2,167100.0,725.0,36.644855,-84.13228,169900.0,0
KY,Mc Kee,40447,3.0,2.0,1264.0,0.8300045913682277,154209.66187622823,1743.2375030870178,37.351147,-83.91421,145900.0,0
KY,Lexington,40514,3.0,2.0,1102.0,0.2899908172635445,245900.0,1700.0,37.983223,-84.566376,279000.0,0
KY,Manchester,40962,3.0,2.0,1280.0,5.0,169546.81233875477,749.0,37.206825,-83.84128,162500.0,0
KY,Frakes,40940,3.0,1.0,1100.0,33.9,135900.0,1300.0,36.603176,-83.97237,150000.0,0
KY,La Grange,40031,5.0,3.0,2482.0,0.85,419900.0,2094.0,38.397892,-85.354774,419900.0,0
KY,West Liberty,41472,3.0,2.0,1767.0,16.0,277627.1972125371,749.0,37.932083,-83.29002,275000.0,0
KY,Salyersville,41465,3.0,3.0,1821.0,45.0,278600.0,1650.0,37.787125,-82.95165,285000.0,0
KY,Alvaton,42122,3.0,3.0,2094.0,10.0,427400.0,2231.0,36.843163,-86.31108,429990.0,0
KY,Richmond,40475,3.0,2.0,1485.0,0.3100091827364554,264300.0,1335.0,37.729225,-84.33678,279000.0,0
KY,Ashland,41101,3.0,2.0,1894.0,0.0883838383838383,148800.0,694.0,38.463314,-82.63303,149000.0,0
KY,Richmond,40475,3.0,2.0,1513.0,0.3300045913682277,303000.0,1595.0,37.748196,-84.3196,292000.0,0
KY,Bardstown,40004,3.0,2.0,1534.0,2.73,316400.0,1794.0,37.87625,-85.477325,295000.0,0
KY,Lexington,40505,3.0,2.0,1978.0,0.263406795224977,307400.0,2089.0,38.056087,-84.44996,300000.0,0
KY,Simpsonville,40067,3.0,2.0,1675.0,0.5853678236914599,288400.0,1999.0,38.226387,-85.35926,343000.0,0
KY,Farmington,42040,3.0,3.0,2589.0,2.0,230900.0,1194.0,36.667603,-88.52444,325000.0,0
KY,Bowling Green,42101,2.0,1.0,1680.0,1.5,163682.6995902734,988.4183576621908,37.15338,-86.325516,154900.0,0
KY,Louisville,40245,4.0,4.0,3267.0,0.2299999999999999,500648.7668553131,3534.7159745651447,38.296093,-85.49629,491900.0,0
KY,Cadiz,42211,3.0,2.0,1950.0,0.73,308700.0,2030.0,36.82285,-87.88828,339900.0,0
KY,Madisonville,42431,2.0,1.0,955.0,0.13,112200.0,995.0,37.33416,-87.500015,129900.0,0
KY,Williamsburg,40769,2.0,1.0,1008.0,0.2699954086317723,170127.8872026606,1087.2258495203066,36.774506,-84.15793,170000.0,0
KY,Somerset,42501,4.0,2.0,2000.0,0.1699954086317722,118323.15498860567,1794.0,37.096603,-84.58483,99900.0,0
KY,Georgetown,40324,4.0,3.0,2815.0,5.0,598700.0,3130.0,38.20829,-84.64087,599900.0,0
KY,Smithfield,40068,3.0,2.0,1679.0,3.04,288900.0,1694.0,38.401173,-85.283165,295000.0,0
KY,Hopkinsville,42240,4.0,2.0,1980.0,0.1710284664830119,205500.0,1605.0,36.850403,-87.49597,170000.0,0
KY,Louisville,40212,2.0,1.0,804.0,0.2,126795.14994115743,1026.6434376648447,38.265892,-85.812675,125000.0,0
KY,Owensboro,42301,4.0,2.0,2820.0,0.1590909090909091,227760.75112392005,1777.8565077485678,37.7516,-87.1433,209900.0,0
KY,Louisville,40220,4.0,2.0,2187.0,0.1699999999999999,280800.0,1949.0,38.21147,-85.64749,280000.0,0
KY,Mount Sterling,40353,3.0,2.0,1767.0,0.2,154319.96226911768,1200.0,38.0584,-83.938065,140000.0,0
KY,Richmond,40475,3.0,2.0,2310.0,0.2899908172635445,286300.0,1595.0,37.887997,-84.37524,474900.0,0
KY,Owensboro,42303,3.0,2.0,1328.0,0.1721763085399449,194200.0,1500.0,37.736702,-87.09977,174800.0,0
KY,Hudson,40145,2.0,1.0,894.0,0.5,95719.23603838164,952.9855741958647,37.64905,-86.39475,89900.0,0
KY,Louisville,40215,2.0,1.0,1200.0,0.15,87800.0,939.0,38.200127,-85.78862,90000.0,0
KY,Jeffersonville,40337,3.0,2.0,1484.0,1.5,50753.37032279906,1250.0,37.93923,-83.88847,30000.0,0
KY,Paducah,42003,3.0,2.0,2037.0,0.51,160800.0,1150.0,36.98737,-88.514244,249900.0,0
KY,Mayfield,42066,3.0,2.0,1946.0,0.3399999999999999,155100.0,1200.0,36.693417,-88.709885,250000.0,0
KY,Georgetown,40324,3.0,2.0,1585.0,0.7,266503.5276550533,1926.781715735423,38.28847,-84.56343,265000.0,0
KY,Frankfort,40601,4.0,3.0,2292.0,0.4,311200.0,1895.0,38.190796,-84.82246,329000.0,0
KY,Hodgenville,42748,4.0,2.0,1700.0,0.7,163700.0,2214.0,37.56681,-85.7417,180000.0,0
KY,Franklin,42134,3.0,2.0,1314.0,0.52,239500.0,1599.0,36.74855,-86.554565,244900.0,0
KY,Louisville,40215,3.0,1.0,871.0,0.11,149200.0,925.0,38.174664,-85.788284,149900.0,0
KY,Waynesburg,40489,2.0,1.0,864.0,0.9,121300.0,795.0,37.421528,-84.63245,149900.0,0
KY,Franklin,42134,3.0,2.0,1386.0,1.6,270000.0,1749.0,36.768837,-86.50804,229900.0,0
KY,Lexington,40508,3.0,3.0,2602.0,0.0937098255280073,556851.3673354912,799.0,38.05202,-84.48611,565000.0,0
KY,Central City,42330,5.0,3.0,2600.0,0.53,111700.0,2550.0,37.289913,-87.131615,125000.0,0
KY,Cumberland,40823,3.0,2.0,1792.0,0.1607438016528925,78200.0,790.0,36.970394,-82.99574,79900.0,0
KY,London,40741,2.0,2.0,864.0,0.9800045913682276,137230.995556362,1673.9638325126957,37.172127,-84.12117,130000.0,0
KY,Glasgow,42141,3.0,4.0,2473.0,1.6,496500.0,2962.0,37.06503,-85.84749,499900.0,0
KY,Ashland,41102,4.0,2.0,2225.0,0.9556000000000001,147800.0,1724.0,38.481396,-82.68063,149500.0,0
KY,Paducah,42003,3.0,1.0,1328.0,0.13,52877.42490296517,749.0,37.06136,-88.58097,39900.0,0
KY,Craynor,41635,4.0,3.0,2400.0,11.21,246740.91434087342,2503.634812780762,37.428444,-82.67093,230000.0,0
KY,Park City,42160,3.0,2.0,1740.0,0.48,267300.0,749.0,37.094944,-86.0489,269900.0,0
KY,Mayfield,42066,4.0,2.0,1883.0,0.29,118900.0,1200.0,36.743977,-88.6492,120000.0,0
KY,Lexington,40509,3.0,2.0,1275.0,0.1278007346189164,271400.0,1700.0,38.01261,-84.407135,269900.0,0
KY,Bloomfield,40008,3.0,3.0,2500.0,0.7,368490.9714128212,2647.888737707893,37.89939,-85.25932,359999.0,0
KY,Lexington,40515,4.0,3.0,2474.0,0.17910927456382,352100.0,2299.0,37.96209,-84.48215,370000.0,0
KY,Winchester,40391,4.0,2.0,2394.0,0.1699954086317722,175100.0,1300.0,37.998344,-84.15438,325000.0,0
KY,Phelps,41553,3.0,2.0,1580.0,0.4,184244.03951596742,1762.9039679904872,37.51973,-82.15489,175000.0,0
KY,Frankfort,40601,3.0,2.0,1250.0,3.335009182736456,187600.0,1250.0,38.187027,-85.01893,194900.0,0
KY,Shelbyville,40065,4.0,4.0,3301.0,0.3399999999999999,424100.0,2842.0,38.214314,-85.17555,425000.0,0
KY,Richmond,40475,3.0,2.0,1522.0,1.980004591368228,268100.0,1599.0,37.764927,-84.213356,259900.0,0
KY,Mount Sterling,40353,3.0,1.0,1000.0,0.175,143000.0,998.0,38.054535,-83.93541,155000.0,0
KY,Bardstown,40004,3.0,4.0,2870.0,0.3,665900.0,3172.0,37.8125,-85.466934,668000.0,0
KY,Georgetown,40324,4.0,4.0,3819.0,0.5899908172635445,459800.0,3011.0,38.32394,-84.575745,460000.0,0
KY,Stanford,40484,3.0,2.0,1312.0,0.3600091827364555,112718.64580025533,1654.1195132317553,37.49945,-84.699615,99900.0,0
KY,Crestwood,40014,4.0,3.0,2925.0,0.45,800512.8782096204,3544.042657176141,38.335606,-85.508194,830000.0,0
KY,Lawrenceburg,40342,3.0,1.0,1208.0,0.35,198300.0,1250.0,38.02835,-84.90463,199900.0,0
KY,Liberty,42539,4.0,0.0,1920.0,45.24,280657.506299893,730.4762535755536,37.21135,-84.85316,290000.0,0
KY,Versailles,40383,3.0,4.0,3024.0,0.3168044077134986,235300.0,2550.0,38.052246,-84.72787,250000.0,0
KY,Louisville,40203,4.0,3.0,2157.0,0.13,348000.0,1650.0,38.235676,-85.742676,350000.0,0
KY,Frankfort,40601,4.0,2.0,2098.0,0.6799999999999999,221100.0,2089.0,38.157043,-85.011696,231000.0,0
KY,Mount Washington,40047,3.0,2.0,1384.0,0.21,292529.65694560076,2004.5318224870603,38.016964,-85.602936,295900.0,0
KY,Fort Thomas,41075,3.0,2.0,1276.0,0.2,272259.10958349257,1977.7993442713937,39.081444,-84.45293,275000.0,0
KY,Lexington,40504,4.0,2.0,2219.0,0.5214876033057851,388800.0,2100.0,38.038082,-84.55925,394900.0,0
KY,Lexington,40515,4.0,3.0,2038.0,0.165495867768595,344900.0,2299.0,37.963676,-84.52434,389900.0,0
KY,Hanson,42413,4.0,3.0,2784.0,32.67,427800.0,2412.0,37.40752,-87.532455,450000.0,0
KY,La Grange,40031,3.0,2.0,1721.0,0.3299999999999999,254289.6075149156,1025.0,38.412285,-85.386215,250000.0,0
KY,Shelbyville,40065,3.0,4.0,2842.0,0.19,367853.33024147054,3237.0078544033418,38.190582,-85.225235,349500.0,0
KY,Mount Vernon,40456,3.0,1.0,891.0,2.8399908172635446,143700.0,1599.0,37.517365,-84.28927,145000.0,0
KY,Highland Heights,41071,1.0,1.0,640.0,0.06,149754.1894864434,1007.0708985831609,39.079784,-84.487686,150000.0,0
KY,Lexington,40517,3.0,2.0,1375.0,0.1,242300.0,1599.0,38.000374,-84.45528,235000.0,0
KY,Beech Creek,42321,3.0,3.0,1875.0,0.39,96776.57096865185,1849.0,37.185993,-87.0496,70000.0,0
KY,La Grange,40031,3.0,2.0,2400.0,1.4,353051.7858092244,1995.6759055292596,38.37334,-85.41427,350000.0,0
